date,year,month,week,day_of_week,account,category,sub_category,type,user,amount
2024-01-01,2024,2024-01,2024-W01,Monday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-01,2024,2024-01,2024-W01,Monday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-01,2024,2024-01,2024-W01,Monday,Anirban-SBI,Travel,Train,Vande Bharat Ticket,Anirban,1644.34
2024-01-01,2024,2024-01,2024-W01,Monday,Anirban-ICICI,Restaurant,Takeaway,Takeaway from Nagarjuna,Anirban,459.22
2024-01-01,2024,2024-01,2024-W01,Monday,Puspita-SBI,Travel,Cab,Ola to Friend's Place,Puspita,895.2
2024-02-01,2024,2024-01,2024-W01,Tuesday,Puspita-SBI,Travel,Flight,GoAir Booking - Home,Puspita,11835.48
2024-03-01,2024,2024-01,2024-W01,Wednesday,Anirban-ICICI,Shopping,Nykaa,Nykaa - Gift for Wife,Anirban,4116.48
2024-03-01,2024,2024-01,2024-W01,Wednesday,Puspita-SBI,Gifts & Donations,Charity,Donation - Child Education,Puspita,830.21
2024-03-01,2024,2024-01,2024-W01,Wednesday,Anirban-ICICI,Restaurant,Food Delivery,Zomato Order - Biryani,Anirban,1385.41
2024-03-01,2024,2024-01,2024-W01,Wednesday,Puspita-Bandhan,Beauty,Nykaa,Fragrance Purchase - Nykaa,Puspita,3393.42
2024-03-01,2024,2024-01,2024-W01,Wednesday,Anirban-SBI,Gifts & Donations,Temple,Special Puja Contribution,Anirban,986.01
2024-03-01,2024,2024-01,2024-W01,Wednesday,Anirban-SBI,Shopping,Purple,Purplle - Grooming,Anirban,3818.37
2024-03-01,2024,2024-01,2024-W01,Wednesday,Puspita-SBI,Health,Doctor Visit,Visit to Gynecologist,Puspita,1171.93
2024-04-01,2024,2024-01,2024-W01,Thursday,Puspita-SBI,Travel,Hotel/Stay,FabHotel Stay,Puspita,4524.61
2024-04-01,2024,2024-01,2024-W01,Thursday,Puspita-SBI,Household,Appliance Repair,Water Purifier Service,Puspita,3310.13
2024-04-01,2024,2024-01,2024-W01,Thursday,Puspita-SBI,Beauty,Nykaa,Nykaa Makeup Purchase,Puspita,3396.92
2024-04-01,2024,2024-01,2024-W01,Thursday,Anirban-ICICI,Shopping,Meesho,Meesho Home Product,Anirban,3950.69
2024-04-01,2024,2024-01,2024-W01,Thursday,Puspita-SBI,Beauty,Salon,Waxing Service,Puspita,570.09
2024-05-01,2024,2024-01,2024-W01,Friday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-01,2024,2024-01,2024-W01,Friday,Anirban-ICICI,Household,Kitchen Tools,Cutlery Set,Anirban,2849.07
2024-05-01,2024,2024-01,2024-W01,Friday,Puspita-SBI,Beauty,Purplle,Purplle Sale Purchase,Puspita,1759.68
2024-05-01,2024,2024-01,2024-W01,Friday,Puspita-SBI,Shopping,Flipkart,Flipkart Order - Gadget,Puspita,2240.06
2024-06-01,2024,2024-01,2024-W01,Saturday,Anirban-ICICI,Household,Furniture,Dining Table Repair,Anirban,27478.92
2024-07-01,2024,2024-01,2024-W01,Sunday,Puspita-SBI,Grocery,BigBasket,BB Weekly Veggies,Puspita,2015.15
2024-07-01,2024,2024-01,2024-W01,Sunday,Anirban-ICICI,Grocery,Local Store,Local Kirana - Daily Need,Anirban,1030.28
2024-08-01,2024,2024-01,2024-W02,Monday,Anirban-ICICI,Travel,Day Trip,Fuel for Day Trip,Anirban,716.25
2024-09-01,2024,2024-01,2024-W02,Tuesday,Puspita-Bandhan,Beauty,Nykaa,Nykaa Big Order,Puspita,5624.47
2024-10-01,2024,2024-01,2024-W02,Wednesday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-01-01,2024,2024-01,2024-W03,Monday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-01,2024,2024-01,2024-W03,Monday,Anirban-ICICI,Connectivity,Prime Video,Amazon Prime Annual Subscription,Anirban,1499.0
2024-01-02,2024,2024-02,2024-W05,Thursday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-02,2024,2024-02,2024-W05,Thursday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-02,2024,2024-02,2024-W05,Thursday,Puspita-SBI,Shopping,Meesho,Meesho Kurti Set,Puspita,6314.92
2024-01-02,2024,2024-02,2024-W05,Thursday,Anirban-SBI,Travel,Cab,Uber to Airport,Anirban,231.09
2024-01-02,2024,2024-02,2024-W05,Thursday,Anirban-ICICI,Shopping,Lifestyle,Lifestyle Home Centre,Anirban,6684.81
2024-01-02,2024,2024-02,2024-W05,Thursday,Puspita-Bandhan,Travel,Flight,Air India - Chennai,Puspita,9380.89
2024-01-02,2024,2024-02,2024-W05,Thursday,Puspita-SBI,Beauty,Meesho,Meesho Beauty Find,Puspita,651.07
2024-02-02,2024,2024-02,2024-W05,Friday,Anirban-ICICI,Household,Electrical Repairs,MCB Tripping Fix,Anirban,2121.02
2024-02-02,2024,2024-02,2024-W05,Friday,Anirban-ICICI,Grocery,Amazon,Amazon Fresh Order,Anirban,595.08
2024-02-02,2024,2024-02,2024-W05,Friday,Puspita-SBI,Education,Books,Children's Books,Puspita,1039.43
2024-02-02,2024,2024-02,2024-W05,Friday,Puspita-SBI,Gifts & Donations,Charity,Disaster Relief Fund,Puspita,146.64
2024-02-02,2024,2024-02,2024-W05,Friday,Anirban-ICICI,Travel,Vacation,Goa Trip Expenses,Anirban,22471.68
2024-03-02,2024,2024-02,2024-W05,Saturday,Puspita-SBI,Gifts & Donations,Friends,Friend's Wedding Gift,Puspita,1889.32
2024-03-02,2024,2024-02,2024-W05,Saturday,Anirban-ICICI,Household,Car Maintenance,AC Gas Refill,Anirban,3152.2
2024-03-02,2024,2024-02,2024-W05,Saturday,Anirban-SBI,Shopping,Flipkart,Flipkart Order - Small Electronic,Anirban,4047.95
2024-03-02,2024,2024-02,2024-W05,Saturday,Anirban-SBI,Gifts & Donations,Temple,Offering during Puja,Anirban,77.63
2024-03-02,2024,2024-02,2024-W05,Saturday,Anirban-ICICI,Restaurant,Cafe,Coffee @ Third Wave,Anirban,500.81
2024-03-02,2024,2024-02,2024-W05,Saturday,Anirban-SBI,Gifts & Donations,Family,Festival Gift - Family,Anirban,2009.06
2024-04-02,2024,2024-02,2024-W05,Sunday,Puspita-SBI,Restaurant,Food Delivery,Quick Meal Order,Puspita,174.43
2024-04-02,2024,2024-02,2024-W05,Sunday,Puspita-SBI,Shopping,Lifestyle,Lifestyle Gift Voucher,Puspita,1541.84
2024-04-02,2024,2024-02,2024-W05,Sunday,Puspita-SBI,Shopping,Myntra,Myntra - Ethnic Wear,Puspita,8948.29
2024-04-02,2024,2024-02,2024-W05,Sunday,Puspita-SBI,Health,Health Checkup,Women's Health Checkup,Puspita,8374.24
2024-04-02,2024,2024-02,2024-W05,Sunday,Puspita-SBI,Restaurant,Takeaway,Dinner Parcel,Puspita,1716.05
2024-04-02,2024,2024-02,2024-W05,Sunday,Anirban-SBI,Shopping,Amazon,Amazon Pantry Addon,Anirban,1942.89
2024-05-02,2024,2024-02,2024-W06,Monday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-02,2024,2024-02,2024-W06,Monday,Anirban-SBI,Education,Workshops,Skill Development Workshop,Anirban,3513.98
2024-10-02,2024,2024-02,2024-W06,Saturday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-02-01,2024,2024-02,2024-W07,Thursday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-03,2024,2024-03,2024-W09,Friday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-03,2024,2024-03,2024-W09,Friday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-03,2024,2024-03,2024-W09,Friday,Anirban-SBI,Education,Workshops,Professional Seminar Fee,Anirban,4172.53
2024-01-03,2024,2024-03,2024-W09,Friday,Anirban-ICICI,Shopping,Meesho,Meesho - Shirt/Tshirt,Anirban,1982.6
2024-02-03,2024,2024-03,2024-W09,Saturday,Puspita-SBI,Household,Ironing,Kurti Press,Puspita,316.91
2024-02-03,2024,2024-03,2024-W09,Saturday,Puspita-Bandhan,Travel,Day Trip,Snacks during Day Trip,Puspita,1292.36
2024-02-03,2024,2024-03,2024-W09,Saturday,Anirban-SBI,Shopping,Amazon,Amazon Household Item,Anirban,5640.72
2024-02-03,2024,2024-03,2024-W09,Saturday,Puspita-SBI,Beauty,Purplle,Hair Products - Purplle,Puspita,1337.53
2024-03-03,2024,2024-03,2024-W09,Sunday,Anirban-ICICI,Health,Medicines,Pain Relief Spray/Balm,Anirban,2856.46
2024-04-03,2024,2024-03,2024-W10,Monday,Anirban-SBI,Travel,Day Trip,Nandi Hills Trip Expense,Anirban,1299.48
2024-05-03,2024,2024-03,2024-W10,Tuesday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-03,2024,2024-03,2024-W10,Tuesday,Puspita-SBI,Household,Kitchen Tools,Serving Bowls,Puspita,465.17
2024-05-03,2024,2024-03,2024-W10,Tuesday,Anirban-ICICI,Restaurant,Snacks,Snacks from Local Bakery,Anirban,240.19
2024-05-03,2024,2024-03,2024-W10,Tuesday,Anirban-ICICI,Household,Appliance Repair,Washing Machine Service,Anirban,2425.11
2024-05-03,2024,2024-03,2024-W10,Tuesday,Puspita-Bandhan,Beauty,Meesho,Jewellery from Meesho,Puspita,1996.99
2024-05-03,2024,2024-03,2024-W10,Tuesday,Puspita-Bandhan,Travel,Flight,Vistara Flight,Puspita,7371.54
2024-05-03,2024,2024-03,2024-W10,Tuesday,Puspita-Bandhan,Beauty,Salon,Bridal Makeup Trial,Puspita,887.4
2024-06-03,2024,2024-03,2024-W10,Wednesday,Anirban-ICICI,Household,Furniture,Bookshelf Assembly,Anirban,16284.77
2024-07-03,2024,2024-03,2024-W10,Thursday,Puspita-Bandhan,Beauty,Purplle,Purplle Skincare Combo,Puspita,3096.16
2024-07-03,2024,2024-03,2024-W10,Thursday,Puspita-SBI,Travel,Commute,Scooter Fuel,Puspita,286.24
2024-07-03,2024,2024-03,2024-W10,Thursday,Anirban-ICICI,Restaurant,Dine-in,Dinner @ Empire,Anirban,1994.99
2024-07-03,2024,2024-03,2024-W10,Thursday,Puspita-Bandhan,Beauty,Purplle,Purplle Haircare Set,Puspita,2339.18
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-SBI,Household,Pest Control,Pest Control Service,Puspita,615.55
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-Bandhan,Travel,Train,Tatkal Ticket - Office,Puspita,3724.01
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-SBI,Restaurant,Snacks,Bakery Items,Puspita,63.74
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-SBI,Shopping,Lifestyle,Lifestyle - Home Decor,Puspita,10919.31
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-SBI,Health,Lab Test,Thyroid Test,Puspita,1378.34
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-SBI,Travel,Flight,GoAir Booking - Home,Puspita,10852.11
2024-08-03,2024,2024-03,2024-W10,Friday,Puspita-Bandhan,Travel,Train,Shatabdi Ticket,Puspita,3794.94
2024-10-03,2024,2024-03,2024-W10,Sunday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-03-01,2024,2024-03,2024-W11,Friday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-03-06,2024,2024-03,2024-W12,Wednesday,Anirban-SBI,Insurance Premium,Life Insurance,Life Insurance Premium Payment,Anirban,55000.0
2024-01-04,2024,2024-04,2024-W14,Monday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-04,2024,2024-04,2024-W14,Monday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-04,2024,2024-04,2024-W14,Monday,Puspita-SBI,Travel,Day Trip,Entry Fees,Puspita,3003.85
2024-01-04,2024,2024-04,2024-W14,Monday,Puspita-SBI,Beauty,Makeup,Foundation Topup,Puspita,932.27
2024-01-04,2024,2024-04,2024-W14,Monday,Anirban-ICICI,Household,Bike Maintenance,Bike Servicing,Anirban,806.65
2024-01-04,2024,2024-04,2024-W14,Monday,Puspita-SBI,Beauty,Purplle,Purplle Order - Skincare,Puspita,2725.2
2024-02-04,2024,2024-04,2024-W14,Tuesday,Puspita-SBI,Shopping,Flipkart,FK - Kitchen Appliance,Puspita,5241.04
2024-02-04,2024,2024-04,2024-W14,Tuesday,Anirban-ICICI,Grocery,Local Store,Nearby Shop - Veggies,Anirban,830.28
2024-02-04,2024,2024-04,2024-W14,Tuesday,Anirban-ICICI,Travel,Hotel/Stay,Treebo Hotel - Vacation,Anirban,6996.69
2024-02-04,2024,2024-04,2024-W14,Tuesday,Puspita-SBI,Household,Furniture,Mattress Purchase,Puspita,19894.06
2024-02-04,2024,2024-04,2024-W14,Tuesday,Puspita-Bandhan,Beauty,Purplle,Purplle Skincare Combo,Puspita,3468.37
2024-02-04,2024,2024-04,2024-W14,Tuesday,Anirban-SBI,Travel,Parking Fee,Orion Mall Parking,Anirban,256.59
2024-03-04,2024,2024-04,2024-W14,Wednesday,Puspita-SBI,Restaurant,Dine-in,Family Dinner Out,Puspita,2035.98
2024-03-04,2024,2024-04,2024-W14,Wednesday,Puspita-SBI,Household,Car Maintenance,Interior Cleaning,Puspita,6669.48
2024-03-04,2024,2024-04,2024-W14,Wednesday,Puspita-SBI,Grocery,Flipkart Grocery,Flipkart Supermart,Puspita,1471.9
2024-03-04,2024,2024-04,2024-W14,Wednesday,Anirban-ICICI,Shopping,Nykaa,Nykaa Perfume,Anirban,3729.16
2024-04-04,2024,2024-04,2024-W14,Thursday,Anirban-ICICI,Gifts & Donations,Temple,Special Puja Contribution,Anirban,808.7
2024-04-04,2024,2024-04,2024-W14,Thursday,Anirban-SBI,Travel,Vacation,Kerala Vacation Booking,Anirban,8473.86
2024-04-04,2024,2024-04,2024-W14,Thursday,Puspita-SBI,Education,Workshops,Attend Hobby Workshop,Puspita,3615.35
2024-04-04,2024,2024-04,2024-W14,Thursday,Anirban-ICICI,Shopping,Myntra,Myntra Watch Purchase,Anirban,7374.12
2024-05-04,2024,2024-04,2024-W14,Friday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-04,2024,2024-04,2024-W14,Friday,Anirban-ICICI,Travel,Commute,Bike Fuel - Commute,Anirban,422.0
2024-05-04,2024,2024-04,2024-W14,Friday,Anirban-ICICI,Grocery,Zepto,Late night Zepto delivery,Anirban,318.9
2024-05-04,2024,2024-04,2024-W14,Friday,Anirban-ICICI,Shopping,Myntra,Myntra - Jacket,Anirban,10501.35
2024-10-04,2024,2024-04,2024-W15,Wednesday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-04-01,2024,2024-04,2024-W16,Monday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-05,2024,2024-05,2024-W18,Wednesday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-05,2024,2024-05,2024-W18,Wednesday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-05,2024,2024-05,2024-W18,Wednesday,Anirban-ICICI,Entertainment,Concerts,Music Festival Pass,Anirban,2460.35
2024-01-05,2024,2024-05,2024-W18,Wednesday,Puspita-SBI,Gifts & Donations,Temple,Temple Visit Offering,Puspita,850.3
2024-01-05,2024,2024-05,2024-W18,Wednesday,Puspita-SBI,Restaurant,Cafe,Coffee @ Cafe Coffee Day,Puspita,431.3
2024-01-05,2024,2024-05,2024-W18,Wednesday,Anirban-SBI,Travel,Vacation,Sightseeing Costs,Anirban,26310.16
2024-01-05,2024,2024-05,2024-W18,Wednesday,Puspita-SBI,Education,Books,Non-fiction Book Purchase,Puspita,1449.62
2024-02-05,2024,2024-05,2024-W18,Thursday,Puspita-SBI,Shopping,Meesho,Meesho Find - Saree,Puspita,3311.49
2024-02-05,2024,2024-05,2024-W18,Thursday,Puspita-SBI,Household,Plumbing,Kitchen Plumbing,Puspita,1495.5
2024-02-05,2024,2024-05,2024-W18,Thursday,Puspita-SBI,Household,Cleaning,Window Cleaning,Puspita,1192.09
2024-02-05,2024,2024-05,2024-W18,Thursday,Anirban-ICICI,Restaurant,Dine-in,Weekend Brunch @ Toit,Anirban,1778.49
2024-03-05,2024,2024-05,2024-W18,Friday,Puspita-SBI,Entertainment,Games,Arcade Games,Puspita,1162.93
2024-03-05,2024,2024-05,2024-W18,Friday,Puspita-SBI,Grocery,Flipkart Grocery,FK Quick Groceries,Puspita,2325.14
2024-03-05,2024,2024-05,2024-W18,Friday,Puspita-SBI,Restaurant,Cafe,Coffee @ Cafe Coffee Day,Puspita,573.16
2024-03-05,2024,2024-05,2024-W18,Friday,Puspita-Bandhan,Travel,Flight,Indigo Flight - Kolkata,Puspita,17302.89
2024-03-05,2024,2024-05,2024-W18,Friday,Anirban-ICICI,Grocery,Flipkart Grocery,FK Supermart Staples,Anirban,1250.0
2024-03-05,2024,2024-05,2024-W18,Friday,Anirban-SBI,Travel,Day Trip,Nandi Hills Trip Expense,Anirban,3537.78
2024-04-05,2024,2024-05,2024-W18,Saturday,Puspita-SBI,Education,Books,Self-Help Book,Puspita,1033.46
2024-04-05,2024,2024-05,2024-W18,Saturday,Puspita-Bandhan,Beauty,Purplle,Purplle Bulk Order,Puspita,496.8
2024-04-05,2024,2024-05,2024-W18,Saturday,Puspita-SBI,Grocery,Other,Specialty Food Item,Puspita,791.13
2024-05-05,2024,2024-05,2024-W18,Sunday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-05,2024,2024-05,2024-W18,Sunday,Anirban-ICICI,Grocery,Amazon,Amazon Pantry Weekly,Anirban,2439.82
2024-05-05,2024,2024-05,2024-W18,Sunday,Anirban-ICICI,Grocery,BigBasket,BigBasket Weekly Topup,Anirban,2236.8
2024-05-05,2024,2024-05,2024-W18,Sunday,Puspita-Bandhan,Beauty,Meesho,Meesho Home Decor Beauty,Puspita,3948.64
2024-05-05,2024,2024-05,2024-W18,Sunday,Puspita-SBI,Health,Medicines,Local Chemist - Meds,Puspita,680.82
2024-05-05,2024,2024-05,2024-W18,Sunday,Puspita-SBI,Shopping,Nykaa,Innerwear from Nykaa,Puspita,5770.98
2024-05-05,2024,2024-05,2024-W18,Sunday,Anirban-ICICI,Household,Car Maintenance,Car Wash & Polish,Anirban,2875.87
2024-10-05,2024,2024-05,2024-W19,Friday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-05-01,2024,2024-05,2024-W20,Wednesday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-06,2024,2024-06,2024-W22,Saturday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-06,2024,2024-06,2024-W22,Saturday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-06,2024,2024-06,2024-W22,Saturday,Puspita-Bandhan,Travel,Flight,Vistara Flight,Puspita,3711.6
2024-02-06,2024,2024-06,2024-W22,Sunday,Anirban-ICICI,Shopping,Lifestyle,Lifestyle - Shoes,Anirban,8853.68
2024-02-06,2024,2024-06,2024-W22,Sunday,Anirban-ICICI,Health,Lab Test,Diagnostic Scan,Anirban,790.88
2024-02-06,2024,2024-06,2024-W22,Sunday,Puspita-Bandhan,Travel,Commute,Bus Ticket - Work,Puspita,316.0
2024-02-06,2024,2024-06,2024-W22,Sunday,Anirban-ICICI,Entertainment,Movies,Movie Outing,Anirban,1576.6
2024-03-06,2024,2024-06,2024-W23,Monday,Puspita-SBI,Household,Car Maintenance,Tyre Pressure Check,Puspita,5326.28
2024-03-06,2024,2024-06,2024-W23,Monday,Puspita-SBI,Shopping,Nykaa,Nykaa Fashion - Dress,Puspita,1155.56
2024-03-06,2024,2024-06,2024-W23,Monday,Anirban-ICICI,Grocery,Local Store,Quick buy from corner shop,Anirban,323.12
2024-03-06,2024,2024-06,2024-W23,Monday,Puspita-SBI,Household,Ironing,Saree Ironing,Puspita,283.94
2024-03-06,2024,2024-06,2024-W23,Monday,Puspita-SBI,Gifts & Donations,Family,Wedding Gift - Relative,Puspita,2595.91
2024-03-06,2024,2024-06,2024-W23,Monday,Puspita-SBI,Restaurant,Snacks,Bakery Items,Puspita,151.37
2024-04-06,2024,2024-06,2024-W23,Tuesday,Puspita-Bandhan,Beauty,Skincare,Body Shop Haul,Puspita,2152.0
2024-04-06,2024,2024-06,2024-W23,Tuesday,Anirban-SBI,Shopping,Max,Max Accessory,Anirban,3230.88
2024-04-06,2024,2024-06,2024-W23,Tuesday,Anirban-SBI,Shopping,Nykaa,Nykaa Small Item,Anirban,3762.68
2024-04-06,2024,2024-06,2024-W23,Tuesday,Anirban-ICICI,Restaurant,Dine-in,Lunch @ Meghana Foods,Anirban,1642.59
2024-04-06,2024,2024-06,2024-W23,Tuesday,Puspita-SBI,Shopping,Meesho,Meesho Kurti Set,Puspita,1795.99
2024-04-06,2024,2024-06,2024-W23,Tuesday,Puspita-SBI,Travel,Vacation,Vacation Shopping,Puspita,23113.86
2024-04-06,2024,2024-06,2024-W23,Tuesday,Puspita-SBI,Grocery,Zepto,Late Night Zepto,Puspita,393.26
2024-05-06,2024,2024-06,2024-W23,Wednesday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-06,2024,2024-06,2024-W23,Wednesday,Puspita-SBI,Household,Pest Control,Bed Bug Treatment,Puspita,483.55
2024-05-06,2024,2024-06,2024-W23,Wednesday,Anirban-ICICI,Entertainment,Games,Bowling Alley Fee,Anirban,865.2
2024-05-06,2024,2024-06,2024-W23,Wednesday,Puspita-Bandhan,Travel,Cab,Uber to Mall,Puspita,746.73
2024-05-06,2024,2024-06,2024-W23,Wednesday,Puspita-SBI,Beauty,Makeup,Compact Powder,Puspita,2899.77
2024-05-06,2024,2024-06,2024-W23,Wednesday,Anirban-SBI,Household,Car Maintenance,Wheel Alignment,Anirban,9547.85
2024-06-06,2024,2024-06,2024-W23,Thursday,Anirban-ICICI,Health,Doctor Visit,Consultation @ Local GP,Anirban,966.59
2024-06-06,2024,2024-06,2024-W23,Thursday,Anirban-SBI,Travel,Commute,Bike Fuel - Commute,Anirban,215.1
2024-06-06,2024,2024-06,2024-W23,Thursday,Puspita-SBI,Restaurant,Drinks,Cold Coffee,Puspita,310.11
2024-07-06,2024,2024-06,2024-W23,Friday,Anirban-ICICI,Shopping,Amazon,Amazon - Electronics Gadget,Anirban,6827.11
2024-07-06,2024,2024-06,2024-W23,Friday,Anirban-ICICI,Gifts & Donations,Temple,Special Puja Contribution,Anirban,182.17
2024-07-06,2024,2024-06,2024-W23,Friday,Puspita-SBI,Education,Online Courses,EdX Course Fee,Puspita,2451.01
2024-10-06,2024,2024-06,2024-W24,Monday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-06-01,2024,2024-06,2024-W24,Saturday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-07,2024,2024-07,2024-W27,Monday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-07,2024,2024-07,2024-W27,Monday,Puspita-SBI,Health,Medicines,Vitamins/Supplements,Puspita,1694.33
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-ICICI,Shopping,Nykaa,NykaaMan - Grooming Kit,Anirban,3287.65
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-ICICI,Shopping,Amazon,Amazon Prime Day Order,Anirban,4454.05
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-SBI,Travel,Parking Fee,Orion Mall Parking,Anirban,229.94
2024-01-07,2024,2024-07,2024-W27,Monday,Puspita-SBI,Shopping,Purple,Purplle Fashion Item,Puspita,5705.7
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-ICICI,Waste,Smoke,Lighter/Paper Purchase,Anirban,282.42
2024-01-07,2024,2024-07,2024-W27,Monday,Anirban-ICICI,Restaurant,Snacks,Samosa & Tea,Anirban,432.43
2024-02-07,2024,2024-07,2024-W27,Tuesday,Anirban-ICICI,Entertainment,Concerts,Standup Comedy Show,Anirban,4763.75
2024-02-07,2024,2024-07,2024-W27,Tuesday,Anirban-ICICI,Health,Health Checkup,Annual Health Checkup Package,Anirban,4406.79
2024-02-07,2024,2024-07,2024-W27,Tuesday,Anirban-ICICI,Shopping,Myntra,Myntra - Jacket,Anirban,5781.56
2024-02-07,2024,2024-07,2024-W27,Tuesday,Anirban-ICICI,Restaurant,Drinks,Drinks @ Toit,Anirban,96.39
2024-03-07,2024,2024-07,2024-W27,Wednesday,Puspita-SBI,Education,Online Courses,EdX Course Fee,Puspita,5343.77
2024-03-07,2024,2024-07,2024-W27,Wednesday,Anirban-ICICI,Entertainment,Games,Online Game Purchase,Anirban,1300.46
2024-03-07,2024,2024-07,2024-W27,Wednesday,Anirban-SBI,Education,Workshops,Skill Development Workshop,Anirban,2257.56
2024-03-07,2024,2024-07,2024-W27,Wednesday,Anirban-ICICI,Household,Car Maintenance,Car Servicing,Anirban,11323.94
2024-03-07,2024,2024-07,2024-W27,Wednesday,Puspita-SBI,Household,Plumbing,Kitchen Plumbing,Puspita,1657.96
2024-04-07,2024,2024-07,2024-W27,Thursday,Anirban-ICICI,Shopping,Lifestyle,Lifestyle - Shoes,Anirban,5737.1
2024-04-07,2024,2024-07,2024-W27,Thursday,Puspita-SBI,Gifts & Donations,Temple,Temple Visit Offering,Puspita,981.14
2024-04-07,2024,2024-07,2024-W27,Thursday,Puspita-SBI,Shopping,Myntra,Myntra - Ethnic Wear,Puspita,4517.04
2024-04-07,2024,2024-07,2024-W27,Thursday,Puspita-SBI,Gifts & Donations,Friends,Lunch Treat for Friend,Puspita,1269.1
2024-05-07,2024,2024-07,2024-W27,Friday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-07,2024,2024-07,2024-W27,Friday,Anirban-ICICI,Shopping,Amazon,Amazon - PC Accessory,Anirban,3757.12
2024-05-07,2024,2024-07,2024-W27,Friday,Anirban-ICICI,Household,Pest Control,Mosquito Control Spray,Anirban,1462.12
2024-05-07,2024,2024-07,2024-W27,Friday,Puspita-SBI,Health,Health Checkup,Annual Checkup Package,Puspita,8308.15
2024-05-07,2024,2024-07,2024-W27,Friday,Puspita-SBI,Restaurant,Takeaway,Weekend Food Parcel,Puspita,1461.26
2024-05-07,2024,2024-07,2024-W27,Friday,Anirban-SBI,Household,Furniture,Bookshelf Assembly,Anirban,1888.17
2024-05-07,2024,2024-07,2024-W27,Friday,Anirban-ICICI,Travel,Train,IRCTC Booking - Chennai,Anirban,336.23
2024-05-07,2024,2024-07,2024-W27,Friday,Puspita-SBI,Household,Electrical Repairs,Wiring Check,Puspita,1266.67
2024-06-07,2024,2024-07,2024-W27,Saturday,Puspita-SBI,Household,Ironing,Kurti Press,Puspita,306.96
